BGC	GCF	Type	ABC_membrane	ABC_tran	MFS_1	ABC2_membrane	MFS_3	ABC2_membrane_3	FtsX	MacB_PCD	OEP	MatE	MFS_2	MFS_4	TonB_dep_Rec	ACR_tran	
RhP14_10	PKS_I_0	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
RhP14_11	NRPS_0	NRPS	0	1	0	1	0	1	0	0	0	0	0	0	0	0	
Rv_6	PKS_I_344	PKS	0	3	0	0	0	0	0	0	0	0	0	0	0	0	
Rv_10	PKS_I_274	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
Rwratislav_6	NRPS_335	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
Rwratislav_30	NRPS_279	NRPS	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
Rwratislav_34	NRPS_498	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S1022_2	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S1022_5	NRPS_590	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S1022_10	NRPS_0	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
S1022_13	PKS_I_0	PKS	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
S1022_17	NRPS_287	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
S1022_18	NRPS_0	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
S1022_25	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S1022_59	Phos_5	Phos	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S1022_27	sidero_0	sidero	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
S1022_29	Lant_128	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S1022_31	PKS_I_0	PKS	4	4	0	0	0	0	0	0	0	0	0	0	0	0	
S1752_6	PKS_I_127	PKS	0	2	4	0	0	0	0	0	0	0	0	0	0	0	
S1752_7	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
S1752_17	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S1752_2	Lant_31	Lant	1	2	1	0	0	0	0	0	0	0	0	0	0	0	
S1752_3	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S1752_28	sidero_0	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S1752_4	Lant_0	Lant	1	3	0	0	0	0	2	1	0	0	0	0	0	0	
S1752_10	PKS_I_214	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
S1752_41	TOMM_69	TOMM	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
S1752_11	NRPS_518	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S1752_15	PKS_I_142	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
S1752_42	TOMM_0	TOMM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
S1752_16	PKS_I_359	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
S1752_13	NRPS_394	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S1896_8	PKS_I_17	PKS	0	2	0	0	0	0	4	0	0	0	0	0	0	0	
S1896_16	NRPS_403	NRPS	0	2	0	1	0	0	0	0	0	0	0	0	0	0	
S1896_19	PKS_I_305	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
S1896_38	Phos_27	Phos	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
S1896_24	PKS_II_9	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S1896_25	Lant_81	Lant	1	1	1	0	0	0	0	0	0	0	0	0	0	0	
S1896_26	PKS_I_15	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
S1896_28	NRPS_173	NRPS	0	1	0	0	1	0	0	0	0	0	0	0	0	0	
S325_5	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S325_11	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
S325_13	NRPS_264	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S325_14	NRPS_175	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
S325_16	PKS_I_234	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
S325_18	PKS_I_17	PKS	0	1	0	0	0	0	2	0	0	0	0	0	0	0	
S325_26	NRPS_339	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
S337_3	PKS_I_187	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
S337_4	NRPS_267	NRPS	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
S337_11	NRPS_167	NRPS	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
S337_12	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S337_14	sidero_20	sidero	0	2	0	0	1	0	0	0	0	0	0	0	0	0	
S337_18	NRPS_0	NRPS	0	0	0	0	1	0	0	0	0	2	0	0	0	0	
S337_22	Lant_102	Lant	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
S340_1	Lant_31	Lant	1	2	1	0	0	0	0	0	0	0	0	0	0	0	
S340_7	NRPS_350	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S340_11	Lant_0	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S340_13	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S340_15	PKS_II_6	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
S340_19	TOMM_0	TOMM	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
S340_22	Lant_0	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S340_31	TOMM_0	TOMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S340_27	NRPS_0	NRPS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
S37_1	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
S37_2	PKS_I_205	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
S37_11	PKS_I_118	PKS	0	4	0	0	0	0	0	0	0	0	0	0	0	0	
S37_12	Lant_27	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
S37_13	PKS_I_337	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S37_14	PKS_II_6	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S37_17	PKS_I_90	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
S37_24	NRPS_200	NRPS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
S37_39	TOMM_82	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
S37_26	NRPS_107	NRPS	1	2	0	0	0	0	2	1	0	0	0	0	0	0	
S384_1	Lant_128	Lant	0	4	0	0	0	0	0	0	0	0	0	0	0	0	
S384_3	NRPS_0	NRPS	0	1	0	0	0	0	2	0	0	0	0	0	0	0	
S384_4	Lant_66	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S384_7	PKS_II_6	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S384_9	PKS_I_0	PKS	0	0	3	0	0	0	0	0	0	0	0	0	0	0	
S384_12	Lant_96	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S384_17	PKS_II_30	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S384_18	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S384_21	TOMM_20	TOMM	4	6	0	0	0	0	0	0	0	0	0	0	0	0	
S384_32	Phos_27	Phos	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
S384_24	sidero_43	sidero	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
S475_2	PKS_I_0	PKS	4	6	2	0	0	0	4	4	0	0	0	0	0	0	
S475_5	Lant_31	Lant	1	2	0	0	0	0	2	0	0	0	0	0	0	0	
S475_7	sidero_18	sidero	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
S475_8	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
S475_11	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
S475_12	PKS_I_0	PKS	0	2	4	0	0	0	0	0	0	0	0	0	0	0	
S475_29	TOMM_82	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
S475_19	PKS_I_337	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S623_3	PKS_I_204	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
S623_4	NRPS_225	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
S623_5	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
S623_6	NRPS_34	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
S623_7	PKS_I_127	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S623_15	NRPS_518	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S623_16	PKS_I_142	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
S623_17	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S623_18	Lant_31	Lant	1	2	1	0	0	0	0	0	0	0	0	0	0	0	
S623_19	PKS_I_359	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
S623_35	TOMM_85	TOMM	0	2	1	1	0	0	2	2	0	0	0	0	0	0	
S623_21	PKS_II_31	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S623_36	TOMM_69	TOMM	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
S623_29	NRPS_485	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
S623_30	NRPS_530	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S623_31	NRPS_164	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
S7W_2	PKS_I_282	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
S7W_7	PKS_I_262	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S7W_9	PKS_I_323	PKS	2	6	2	0	0	0	0	0	0	0	0	0	0	0	
S98_1	NRPS_221	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S98_4	NRPS_519	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S98_7	sidero_19	sidero	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
S98_10	PKS_I_119	PKS	0	2	6	0	2	0	0	0	0	0	0	0	0	0	
S98_13	PKS_I_33	PKS	0	2	0	2	0	0	0	0	0	0	0	0	0	0	
S98_14	NRPS_446	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S98_33	TOMM_85	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
S98_16	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
S98_17	PKS_I_350	PKS	0	0	4	0	0	0	0	0	0	0	0	0	0	0	
S98_22	Phos_13	Phos	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
S98_23	NRPS_594	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
S98_26	Lant_147	Lant	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
S98_27	PKS_I_166	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
S98_28	PKS_I_219	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
S98_29	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
SA3G_16	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
SACE_9	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SACE_10	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
SACE_11	NRPS_0	NRPS	0	1	0	0	1	0	0	0	0	0	0	0	0	0	
SACE_12	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SACE_14	NRPS_0	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
SACE_20	Lant_0	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
SACE_22	Lant_0	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
SACE_23	NRPS_0	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
SACE_29	Lant_0	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SACE_33	PKS_I_0	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SACT1_16	Lant_117	Lant	0	3	0	0	0	0	0	0	0	0	0	0	0	0	
SACT1_14	NRPS_404	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
SACT1_30	TOMM_69	TOMM	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
SACT1_13	TOMM_36	TOMM	2	2	2	0	0	0	0	0	0	0	0	0	0	0	
SACT1_10	NRPS_150	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SACT1_4	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
SACT1_3	PKS_I_324	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
SACT1_2	NRPS_616	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
SACT1_1	NRPS_79	NRPS	0	1	0	1	0	0	2	2	0	0	0	0	0	0	
SACT1_31	TOMM_85	TOMM	0	2	1	1	0	0	2	2	0	0	0	0	0	0	
SACT1_29	sidero_15	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SACT1_28	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SACT1_25	PKS_I_80	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SACT1_22	Lant_125	Lant	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
SACT1_20	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
SACT1_19	NRPS_225	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
SACTE_1	NRPS_0	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
SACTE_4	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
SACTE_5	NRPS_582	NRPS	1	3	0	0	0	0	0	0	0	0	0	0	0	0	
SACTE_9	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SACTE_13	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SACTE_15	PKS_I_281	PKS	4	6	0	0	0	0	0	0	0	0	0	0	0	0	
SACTE_18	PKS_I_17	PKS	0	1	0	0	0	0	2	0	0	0	0	0	0	0	
SACTE_21	NRPS_264	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SACTE_22	NRPS_309	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
SACTE_23	PKS_II_31	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SAV_11	PKS_I_232	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SAV_15	PKS_I_337	PKS	0	0	3	0	0	0	0	0	0	0	0	0	0	0	
SAV_16	PKS_I_281	PKS	4	6	0	2	0	0	0	0	0	0	0	0	0	0	
SAV_23	NRPS_0	NRPS	0	2	0	0	1	0	0	0	0	0	0	0	0	0	
SAV_26	NRPS_116	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
SAV_4	NRPS_606	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SAV_34	PKS_I_190	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SAV_36	PKS_I_167	PKS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
SAV_37	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
SAV_6	PKS_I_0	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SBI_1	PKS_I_0	PKS	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
SBI_3	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SBI_57	TOMM_0	TOMM	1	1	1	0	0	0	0	0	0	0	0	0	0	0	
SBI_5	NRPS_0	NRPS	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
SBI_12	NRPS_0	NRPS	0	0	3	0	0	0	0	0	0	0	0	0	0	0	
SBI_13	PKS_I_167	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SBI_19	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
SBI_25	PKS_I_0	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SBI_33	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SBI_35	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
SBI_36	sidero_15	sidero	0	0	0	0	0	0	0	0	0	4	0	0	0	0	
SBI_38	NRPS_48	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
SBI_39	TOMM_0	TOMM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
SBI_40	Lant_96	Lant	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
SBI_41	Lant_30	Lant	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
SBI_46	sidero_0	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SBI_50	Lant_0	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SBI_52	NRPS_485	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SBI_54	NRPS_587	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SBI_56	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SCAB_1	NRPS_391	NRPS	2	2	1	0	0	0	0	0	0	0	0	0	0	0	
SCAB_34	TOMM_38	TOMM	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
SCAB_2	NRPS_288	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
SCAB_3	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
SCAB_16	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SCAB_17	Lant_140	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SCAB_35	TOMM_0	TOMM	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
SCAB_20	TOMM_65	TOMM	0	0	4	0	0	0	0	0	0	0	0	0	0	0	
SCAB_30	sidero_0	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SCAB_31	NRPS_516	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
SCAB_6	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
SCATT_7	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
SCATT_8	NRPS_448	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
SCATT_11	PKS_I_75	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
SCATT_18	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
SCATT_20	PKS_I_144	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SCATT_21	PKS_I_0	PKS	0	0	3	0	0	0	0	0	0	0	0	0	0	0	
SCATT_22	sidero_0	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SCATT_23	NRPS_0	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SCATT_26	NRPS_0	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
SCATT_29	PKS_I_0	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
SCAT_13	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
SCAT_12	NRPS_448	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
SCAT_9	PKS_I_75	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
SCAT_3	NRPS_17	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SCAT_1	PKS_I_144	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SCLAV_6	TOMM_65	TOMM	0	0	4	0	0	0	0	0	0	0	0	0	0	0	
SCLAV_11	NRPS_168	NRPS	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
SCLAV_9	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
SCLAV_13	NRPS_228	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SCLAV_12	NRPS_150	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SCNU_2	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SCNU_8	NRPS_0	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
SCO_3	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
SCO_11	NRPS_331	NRPS	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
SCO_14	PKS_II_44	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SCO_21	PKS_I_88	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SCO_22	NRPS_200	NRPS	0	0	2	0	1	0	0	0	0	0	0	0	0	0	
SCO_23	Lant_31	Lant	1	3	0	0	0	0	0	0	0	0	0	0	0	0	
SCO_25	PKS_I_146	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SCO_28	NRPS_582	NRPS	1	3	0	0	0	0	0	0	0	0	0	0	0	0	
SGM_21	PKS_I_266	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SGM_12	NRPS_0	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
SGM_22	TOMM_0	TOMM	0	1	0	0	0	1	0	0	0	0	0	0	0	0	
SGM_1	NRPS_0	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
SGR_2	Lant_117	Lant	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
SGR_18	Lant_31	Lant	1	2	1	0	0	0	0	0	0	0	0	0	0	0	
SGR_20	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
SGR_21	NRPS_616	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
SGR_22	NRPS_79	NRPS	0	1	0	1	0	0	2	2	0	0	0	0	0	0	
SGR_25	TOMM_85	TOMM	0	2	1	1	0	0	2	2	0	0	0	0	0	0	
SGR_4	NRPS_404	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
SGR_26	sidero_15	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SGR_27	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SGR_6	TOMM_69	TOMM	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
SGR_7	TOMM_36	TOMM	2	2	2	0	0	0	0	0	0	0	0	0	0	0	
SGR_31	PKS_I_80	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SGR_9	NRPS_164	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
SGR_34	Lant_125	Lant	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
SGR_37	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
SGR_38	NRPS_225	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
SGR_11	NRPS_150	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SHJG_3	NRPS_149	NRPS	0	1	0	0	1	0	0	0	0	0	0	0	0	0	
SHJG_6	sidero_20	sidero	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
SHJG_8	PKS_II_0	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SHJG_10	NRPS_0	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SHJG_12	NRPS_0	NRPS	0	0	6	0	0	0	0	0	0	0	0	0	0	0	
SHJG_13	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SHJG_15	PKS_I_17	PKS	0	1	0	0	0	0	2	0	0	0	0	0	0	0	
SHJG_20	PKS_II_0	PKS	0	2	0	2	0	0	0	0	0	0	0	0	0	0	
SHJG_23	NRPS_590	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SM8_2	NRPS_40	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SM8_7	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SM8_20	NRPS_102	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
SM8_30	PKS_I_90	PKS	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
SM8_35	Lant_31	Lant	1	3	0	0	0	0	0	0	0	0	0	0	0	0	
SMCF_1	PKS_II_0	PKS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
SMCF_6	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
SMCF_7	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
SMCF_17	NRPS_582	NRPS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
SMCF_21	NRPS_109	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
SMCF_28	PKS_I_146	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SMCF_40	NRPS_45	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
SPW_1	NRPS_95	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
SPW_3	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
SPW_8	NRPS_404	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
SPW_9	NRPS_79	NRPS	0	1	0	1	0	0	2	2	0	0	0	0	0	0	
SPW_11	NRPS_225	NRPS	0	1	1	0	1	0	0	0	0	0	0	0	0	0	
SPW_12	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SPW_19	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SPW_22	NRPS_150	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SPW_24	NRPS_0	NRPS	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
SPW_37	PKS_I_239	PKS	0	2	0	2	0	0	0	0	0	0	0	0	0	0	
SRIM_3	PKS_I_287	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SRIM_4	NRPS_469	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
SRIM_6	PKS_I_351	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
SRIM_8	PKS_I_244	PKS	0	0	3	0	0	0	0	0	0	0	0	0	0	0	
SRIM_10	NRPS_599	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
SRIM_11	Lant_140	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SRIM_12	PKS_II_0	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SRIM_13	Lant_137	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
SRIM_15	PKS_II_25	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
SRIM_18	NRPS_432	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
SRIM_19	NRPS_420	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
